Customer_Name,Province,Region,Customer_Segment,Cust_id,id,id
MAUREEN GRACE,MANITOBA,PRARIE,CORPORATE,Cust_1204,1204,1204
ERIC HOFFMANN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1205,1205,1205
JILL STEVENSON,MANITOBA,PRARIE,CONSUMER,Cust_1206,1206,1206
EVAN BAILLIET,MANITOBA,PRARIE,CORPORATE,Cust_1207,1207,1207
MEG TILLMAN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1208,1208,1208
RUSSELL D'ASCENZO,MANITOBA,PRARIE,CONSUMER,Cust_1209,1209,1209
GARY HWANG,MANITOBA,PRARIE,HOME OFFICE,Cust_1210,1210,1210
JOSEPH AIRDO,MANITOBA,PRARIE,CONSUMER,Cust_1211,1211,1211
EMILY DUCICH,MANITOBA,PRARIE,CONSUMER,Cust_1212,1212,1212
STEWART VISINSKY,MANITOBA,PRARIE,CORPORATE,Cust_1213,1213,1213
STEVEN CARTWRIGHT,MANITOBA,PRARIE,HOME OFFICE,Cust_1214,1214,1214
SUE ANN REED,MANITOBA,PRARIE,CONSUMER,Cust_1215,1215,1215
SANJIT ENGLE,MANITOBA,PRARIE,HOME OFFICE,Cust_1216,1216,1216
KATHERINE DUCICH,MANITOBA,PRARIE,CORPORATE,Cust_1217,1217,1217
MIKE GOCKENBACH,MANITOBA,PRARIE,CONSUMER,Cust_1218,1218,1218
TOM ZANDUSKY,MANITOBA,PRARIE,HOME OFFICE,Cust_1219,1219,1219
DENNY JOY,MANITOBA,PRARIE,CORPORATE,Cust_1220,1220,1220
HENIA ZYDLO,MANITOBA,PRARIE,HOME OFFICE,Cust_1221,1221,1221
TRACY COLLINS,MANITOBA,PRARIE,CONSUMER,Cust_1222,1222,1222
NATALIE WEBBER,MANITOBA,PRARIE,CONSUMER,Cust_1223,1223,1223
TOBY KNIGHT,MANITOBA,PRARIE,CONSUMER,Cust_1224,1224,1224
MARIA ZETTNER,MANITOBA,PRARIE,CORPORATE,Cust_1225,1225,1225
THEA HUDGINGS,MANITOBA,PRARIE,CONSUMER,Cust_1226,1226,1226
NATALIE WEBBER,MANITOBA,PRARIE,CORPORATE,Cust_1227,1227,1227
NORA PELLETIER,MANITOBA,PRARIE,CORPORATE,Cust_1228,1228,1228
MATTHEW CLASEN,MANITOBA,PRARIE,CONSUMER,Cust_1229,1229,1229
NORA PELLETIER,MANITOBA,PRARIE,HOME OFFICE,Cust_1230,1230,1230
MICK CREBAGGA,MANITOBA,PRARIE,CORPORATE,Cust_1231,1231,1231
JAMIE FRAZER,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1232,1232,1232
MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1233,1233,1233
JOSEPH AIRDO,MANITOBA,PRARIE,CORPORATE,Cust_1234,1234,1234
TRACY COLLINS,MANITOBA,PRARIE,CORPORATE,Cust_1235,1235,1235
RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,Cust_1236,1236,1236
CRAIG MOLINARI,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1237,1237,1237
JOY DANIELS,MANITOBA,PRARIE,CORPORATE,Cust_1238,1238,1238
JILL FJELD,MANITOBA,PRARIE,HOME OFFICE,Cust_1239,1239,1239
GENE MCCLURE,MANITOBA,PRARIE,CONSUMER,Cust_1240,1240,1240
RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,Cust_1241,1241,1241
THOMAS BRUMLEY,MANITOBA,PRARIE,CONSUMER,Cust_1242,1242,1242
DARRIN MARTIN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1243,1243,1243
JULIE KRIZ,MANITOBA,PRARIE,CORPORATE,Cust_1244,1244,1244
RUSSELL APPLEGATE,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1245,1245,1245
ERIC BARRETO,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1246,1246,1246
GENE MCCLURE,MANITOBA,PRARIE,HOME OFFICE,Cust_1247,1247,1247
TOBY KNIGHT,MANITOBA,PRARIE,CORPORATE,Cust_1248,1248,1248
MARIBETH SCHNELLING,MANITOBA,PRARIE,CORPORATE,Cust_1249,1249,1249
ARTHUR GAINER,MANITOBA,PRARIE,CONSUMER,Cust_1250,1250,1250
THERESA SWINT,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1251,1251,1251
HARRY MARIE,MANITOBA,PRARIE,CONSUMER,Cust_1252,1252,1252
RACHEL PAYNE,MANITOBA,PRARIE,HOME OFFICE,Cust_1253,1253,1253
ELPIDA RITTENBACH,MANITOBA,PRARIE,CONSUMER,Cust_1254,1254,1254
RUSSELL APPLEGATE,MANITOBA,PRARIE,HOME OFFICE,Cust_1255,1255,1255
ROLAND MURRAY,MANITOBA,PRARIE,HOME OFFICE,Cust_1256,1256,1256
ARTHUR GAINER,MANITOBA,PRARIE,CORPORATE,Cust_1257,1257,1257
PETER FULLER,SASKACHEWAN,PRARIE,CONSUMER,Cust_1258,1258,1258
SAM CRAVEN,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1259,1259,1259
MITCH WILLINGHAM,SASKACHEWAN,PRARIE,CORPORATE,Cust_1260,1260,1260
JOHN DRYER,SASKACHEWAN,PRARIE,CORPORATE,Cust_1261,1261,1261
SUSAN GILCREST,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1262,1262,1262
KEN HEIDEL,SASKACHEWAN,PRARIE,CORPORATE,Cust_1263,1263,1263
PATRICK RYAN,SASKACHEWAN,PRARIE,CORPORATE,Cust_1264,1264,1264
RANDY BRADLEY,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1265,1265,1265
WILLIAM BROWN,SASKACHEWAN,PRARIE,CORPORATE,Cust_1266,1266,1266
RICK HANSEN,SASKACHEWAN,PRARIE,CORPORATE,Cust_1267,1267,1267
TOBY GRACE,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1268,1268,1268
JOSEPH HOLT,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1269,1269,1269
MAYA HERMAN,SASKACHEWAN,PRARIE,CORPORATE,Cust_1270,1270,1270
RICK HANSEN,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1271,1271,1271
ASHLEY JARBOE,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1272,1272,1272
RANDY BRADLEY,SASKACHEWAN,PRARIE,CORPORATE,Cust_1273,1273,1273
WILLIAM BROWN,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1274,1274,1274
ASHLEY JARBOE,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1275,1275,1275
PAULINE WEBBER,SASKACHEWAN,PRARIE,CONSUMER,Cust_1276,1276,1276
MATT COLLISTER,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1277,1277,1277
KEAN TAKAHITO,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1278,1278,1278
JULIA DUNBAR,SASKACHEWAN,PRARIE,CONSUMER,Cust_1279,1279,1279
NICK ZANDUSKY,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1280,1280,1280
PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,Cust_1281,1281,1281
NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1282,1282,1282
SUNG CHUNG,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1283,1283,1283
DARRIN VAN HUFF,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1284,1284,1284
BRIAN MOSS,SASKACHEWAN,PRARIE,CORPORATE,Cust_1285,1285,1285
MAX LUDWIG,SASKACHEWAN,PRARIE,CORPORATE,Cust_1286,1286,1286
MICHELLE MORAY,SASKACHEWAN,PRARIE,CORPORATE,Cust_1287,1287,1287
EVA JACOBS,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1288,1288,1288
CRAIG RIDER,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1289,1289,1289
MARIBETH YEDWAB,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1290,1290,1290
CINDY SCHNELLING,SASKACHEWAN,PRARIE,CORPORATE,Cust_1291,1291,1291
EUGENE MOREN,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1292,1292,1292
LIZ PRICE,SASKACHEWAN,PRARIE,CORPORATE,Cust_1293,1293,1293
LIZ PRICE,SASKACHEWAN,PRARIE,CONSUMER,Cust_1294,1294,1294
MARK VAN HUFF,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1295,1295,1295
STEFANIA PERRINO,SASKACHEWAN,PRARIE,CORPORATE,Cust_1296,1296,1296
MARK HAMILTON,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1297,1297,1297
CHUCK MAGEE,SASKACHEWAN,PRARIE,CORPORATE,Cust_1298,1298,1298
SUNG SHARIARI,SASKACHEWAN,PRARIE,CORPORATE,Cust_1299,1299,1299
NONA BALK,SASKACHEWAN,PRARIE,CORPORATE,Cust_1300,1300,1300
TOM STIVERS,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1301,1301,1301
RICHARD EICHHORN,SASKACHEWAN,PRARIE,CONSUMER,Cust_1302,1302,1302
NEIL FRENCH,SASKACHEWAN,PRARIE,CONSUMER,Cust_1303,1303,1303
NEIL FRENCH,SASKACHEWAN,PRARIE,CORPORATE,Cust_1304,1304,1304
NICOLE FJELD,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1305,1305,1305
SUZANNE MCNAIR,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1306,1306,1306
ANDY REITER,SASKACHEWAN,PRARIE,CORPORATE,Cust_1307,1307,1307
SUZANNE MCNAIR,SASKACHEWAN,PRARIE,CORPORATE,Cust_1308,1308,1308
SUSAN PISTEK,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1309,1309,1309
NICK CREBASSA,SASKACHEWAN,PRARIE,CORPORATE,Cust_1310,1310,1310
TOM STIVERS,SASKACHEWAN,PRARIE,CORPORATE,Cust_1311,1311,1311
ROB BEEGHLY,SASKACHEWAN,PRARIE,CONSUMER,Cust_1312,1312,1312
ALEKSANDRA GANNAWAY,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1313,1313,1313
ALEKSANDRA GANNAWAY,SASKACHEWAN,PRARIE,CORPORATE,Cust_1314,1314,1314
ROBERT WALDORF,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1315,1315,1315
BRENDA BOWMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1316,1316,1316
CARL WEISS,SASKACHEWAN,PRARIE,CONSUMER,Cust_1317,1317,1317
JACK O'BRIANT,SASKACHEWAN,PRARIE,CONSUMER,Cust_1318,1318,1318
JOEL EATON,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1319,1319,1319
JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1320,1320,1320
JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1321,1321,1321
MICHAEL OAKMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1322,1322,1322
JACK O'BRIANT,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1323,1323,1323
JACK O'BRIANT,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1324,1324,1324
KAREN BERN,SASKACHEWAN,PRARIE,CORPORATE,Cust_1325,1325,1325
KRISTEN HASTINGS,SASKACHEWAN,PRARIE,CORPORATE,Cust_1326,1326,1326
MEG TILLMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1327,1327,1327
LIZ PELLETIER,SASKACHEWAN,PRARIE,CORPORATE,Cust_1328,1328,1328
JONATHAN DOHERTY,SASKACHEWAN,PRARIE,CORPORATE,Cust_1329,1329,1329
FRANK GASTINEAU,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1330,1330,1330
JANET LEE,SASKACHEWAN,PRARIE,CONSUMER,Cust_1331,1331,1331
RICK WILSON,SASKACHEWAN,PRARIE,CONSUMER,Cust_1332,1332,1332
LYCORIS SAUNDERS,SASKACHEWAN,PRARIE,CORPORATE,Cust_1333,1333,1333
MAXWELL SCHWARTZ,SASKACHEWAN,PRARIE,CORPORATE,Cust_1334,1334,1334
LIZ CARLISLE,SASKACHEWAN,PRARIE,CORPORATE,Cust_1335,1335,1335
NEIL KNUDSON,SASKACHEWAN,PRARIE,CORPORATE,Cust_1336,1336,1336
DENISE MONTON,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1337,1337,1337
LYCORIS SAUNDERS,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1338,1338,1338
KELLY COLLISTER,SASKACHEWAN,PRARIE,CONSUMER,Cust_1339,1339,1339
DENNIS PARDUE,SASKACHEWAN,PRARIE,CORPORATE,Cust_1340,1340,1340
DENNIS PARDUE,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1341,1341,1341
NEIL KNUDSON,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1342,1342,1342
JOHN HUSTON,SASKACHEWAN,PRARIE,CONSUMER,Cust_1343,1343,1343
MARYBETH SKACH,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1344,1344,1344
RICK WILSON,SASKACHEWAN,PRARIE,CORPORATE,Cust_1345,1345,1345
ANTHONY GARVERICK,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1346,1346,1346
LINDSAY CASTELL,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1347,1347,1347
JUSTIN DEGGELLER,SASKACHEWAN,PRARIE,CORPORATE,Cust_1348,1348,1348
LINDSAY CASTELL,SASKACHEWAN,PRARIE,CORPORATE,Cust_1349,1349,1349
LIZ PELLETIER,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1350,1350,1350
CRAIG CARREIRA,SASKACHEWAN,PRARIE,CORPORATE,Cust_1351,1351,1351
PAUL STEVENSON,SASKACHEWAN,PRARIE,CORPORATE,Cust_1352,1352,1352
GREG HANSEN,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1353,1353,1353
BILL EPLETT,SASKACHEWAN,PRARIE,CORPORATE,Cust_1354,1354,1354
JEREMY LONSDALE,SASKACHEWAN,PRARIE,CORPORATE,Cust_1355,1355,1355
IONIA MCGRATH,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1356,1356,1356
IONIA MCGRATH,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1357,1357,1357
EMILY GRADY,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1358,1358,1358
VALERIE TAKAHITO,SASKACHEWAN,PRARIE,CONSUMER,Cust_1359,1359,1359
LUKE SCHMIDT,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1360,1360,1360
KELLY ANDREADA,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1361,1361,1361
JASON KLAMCZYNSKI,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1362,1362,1362
TRACY HOPKINS,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1363,1363,1363
CRAIG LESLIE,SASKACHEWAN,PRARIE,CONSUMER,Cust_1364,1364,1364
MICHAEL GRACE,SASKACHEWAN,PRARIE,CORPORATE,Cust_1365,1365,1365
SAPHHIRA SHIFLEY,SASKACHEWAN,PRARIE,CORPORATE,Cust_1366,1366,1366
SAPHHIRA SHIFLEY,SASKACHEWAN,PRARIE,CONSUMER,Cust_1367,1367,1367
LAUREL BELTRAN,SASKACHEWAN,PRARIE,CONSUMER,Cust_1368,1368,1368
TRACY BLUMSTEIN,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1369,1369,1369
LARRY BLACKS,SASKACHEWAN,PRARIE,CONSUMER,Cust_1370,1370,1370
HAROLD DAHLEN,SASKACHEWAN,PRARIE,CORPORATE,Cust_1371,1371,1371
HAROLD DAHLEN,SASKACHEWAN,PRARIE,CONSUMER,Cust_1372,1372,1372
RICHARD BIERNER,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1373,1373,1373
TIFFANY HOUSE,SASKACHEWAN,PRARIE,CORPORATE,Cust_1374,1374,1374
ROY COLLINS,SASKACHEWAN,PRARIE,CORPORATE,Cust_1375,1375,1375
TOBY SWINDELL,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1376,1376,1376
SARAH BROWN,SASKACHEWAN,PRARIE,CONSUMER,Cust_1377,1377,1377
CHRISTINA ANDERSON,SASKACHEWAN,PRARIE,CORPORATE,Cust_1378,1378,1378
ROBERT DILBECK,SASKACHEWAN,PRARIE,CORPORATE,Cust_1379,1379,1379
RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1380,1380,1380
ARIANNE IRVING,SASKACHEWAN,PRARIE,CORPORATE,Cust_1381,1381,1381
RANDY FERGUSON,SASKACHEWAN,PRARIE,CORPORATE,Cust_1382,1382,1382
CYNTHIA ARNTZEN,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1383,1383,1383
ANDY GERBODE,SASKACHEWAN,PRARIE,CONSUMER,Cust_1384,1384,1384
AMY HUNT,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1385,1385,1385
CRAIG MOLINARI,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1386,1386,1386
TRUDY BROWN,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1387,1387,1387
AMY HUNT,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1388,1388,1388
PHILIP FOX,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1389,1389,1389
BRIAN DAHLEN,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1390,1390,1390
BETH FRITZLER,SASKACHEWAN,PRARIE,SMALL BUSINESS,Cust_1391,1391,1391
BROSINA HOFFMAN,SASKACHEWAN,PRARIE,CONSUMER,Cust_1392,1392,1392
AMY HUNT,SASKACHEWAN,PRARIE,CONSUMER,Cust_1393,1393,1393
CYNTHIA ARNTZEN,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1394,1394,1394
JENNIFER FERGUSON,SASKACHEWAN,PRARIE,CORPORATE,Cust_1395,1395,1395
PAUL PROST,SASKACHEWAN,PRARIE,CORPORATE,Cust_1396,1396,1396
TOBY CARLISLE,SASKACHEWAN,PRARIE,HOME OFFICE,Cust_1397,1397,1397
ANTHONY WITT,SASKACHEWAN,PRARIE,CORPORATE,Cust_1398,1398,1398
PHILLINA OBER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,Cust_1399,1399,1399
JIM EPP,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,Cust_1400,1400,1400
MUHAMMED YEDWAB,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1401,1401,1401
MARIBETH SCHNELLING,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1402,1402,1402
DEANRA ENO,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1403,1403,1403
JAMES GALANG,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1404,1404,1404
KATRINA WILLMAN,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1405,1405,1405
NORA PRICE,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1406,1406,1406
LISA DECHERNEY,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1407,1407,1407
LYNN SMITH,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1408,1408,1408
CHRISTINA DEMOSS,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1409,1409,1409
CHRISTINE ABELMAN,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1410,1410,1410
NORA PRICE,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,Cust_1411,1411,1411
MARIBETH DONA,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1412,1412,1412
PAULINE JOHNSON,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1413,1413,1413
JOCASTA RUPERT,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1414,1414,1414
LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1415,1415,1415
GEORGIA ROSENBERG,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1416,1416,1416
ALLEN ARMOLD,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1417,1417,1417
ANEMONE RATNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,Cust_1418,1418,1418
KATHERINE HUGHES,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1419,1419,1419
TRACY COLLINS,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1420,1420,1420
LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1421,1421,1421
ALAN HWANG,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1422,1422,1422
ALAN HWANG,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,Cust_1423,1423,1423
TRACY COLLINS,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1424,1424,1424
RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,Cust_1425,1425,1425
BRUCE STEWART,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1426,1426,1426
ALEKSANDRA GANNAWAY,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1427,1427,1427
BRENDAN SWEED,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1428,1428,1428
LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1429,1429,1429
DEAN PERCER,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1430,1430,1430
LISA DECHERNEY,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1431,1431,1431
DEAN PERCER,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1432,1432,1432
AIMEE BIXBY,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1433,1433,1433
PHILLIP BREYER,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1434,1434,1434
CRAIG YEDWAB,YUKON,YUKON,CONSUMER,Cust_1435,1435,1435
DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,Cust_1436,1436,1436
ED BRAXTON,YUKON,YUKON,CONSUMER,Cust_1437,1437,1437
CINDY CHAPMAN,YUKON,YUKON,CONSUMER,Cust_1438,1438,1438
ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,Cust_1439,1439,1439
BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,Cust_1440,1440,1440
CINDY CHAPMAN,YUKON,YUKON,CORPORATE,Cust_1441,1441,1441
BRUCE DEGENHARDT,YUKON,YUKON,HOME OFFICE,Cust_1442,1442,1442
DIANNA VITTORINI,YUKON,YUKON,CORPORATE,Cust_1443,1443,1443
CINDY STEWART,YUKON,YUKON,CORPORATE,Cust_1444,1444,1444
ED BRAXTON,YUKON,YUKON,HOME OFFICE,Cust_1445,1445,1445
QUINCY JONES,YUKON,YUKON,HOME OFFICE,Cust_1446,1446,1446
QUINCY JONES,YUKON,YUKON,SMALL BUSINESS,Cust_1447,1447,1447
QUINCY JONES,YUKON,YUKON,CORPORATE,Cust_1448,1448,1448
ROB WILLIAMS,YUKON,YUKON,HOME OFFICE,Cust_1449,1449,1449
BENJAMIN PATTERSON,YUKON,YUKON,CORPORATE,Cust_1450,1450,1450
ANNA CHUNG,YUKON,YUKON,HOME OFFICE,Cust_1451,1451,1451
RICARDO BLOCK,YUKON,YUKON,CORPORATE,Cust_1452,1452,1452
ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,Cust_1453,1453,1453
CRAIG YEDWAB,YUKON,YUKON,CORPORATE,Cust_1454,1454,1454
CINDY STEWART,YUKON,YUKON,CONSUMER,Cust_1455,1455,1455
TRUDY BELL,YUKON,YUKON,CONSUMER,Cust_1456,1456,1456
BRAD THOMAS,YUKON,YUKON,HOME OFFICE,Cust_1457,1457,1457
BART FOLK,YUKON,YUKON,CORPORATE,Cust_1458,1458,1458
PAUL LUCAS,YUKON,YUKON,CORPORATE,Cust_1459,1459,1459
DEAN PERCER,YUKON,YUKON,HOME OFFICE,Cust_1460,1460,1460
ROBERT BARROSO,YUKON,YUKON,SMALL BUSINESS,Cust_1461,1461,1461
BRAD THOMAS,YUKON,YUKON,CORPORATE,Cust_1462,1462,1462
DAVID KENDRICK,YUKON,YUKON,HOME OFFICE,Cust_1463,1463,1463
LUKE FOSTER,YUKON,YUKON,CORPORATE,Cust_1464,1464,1464
MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,Cust_1465,1465,1465
ED JACOBS,YUKON,YUKON,SMALL BUSINESS,Cust_1466,1466,1466
DAVE POIRIER,YUKON,YUKON,SMALL BUSINESS,Cust_1467,1467,1467
ALEKSANDRA GANNAWAY,YUKON,YUKON,CORPORATE,Cust_1468,1468,1468
KEAN THORNTON,YUKON,YUKON,CORPORATE,Cust_1469,1469,1469
ROB LUCAS,YUKON,YUKON,SMALL BUSINESS,Cust_1470,1470,1470
NORA PAIGE,YUKON,YUKON,SMALL BUSINESS,Cust_1471,1471,1471
ERIC BARRETO,YUKON,YUKON,CONSUMER,Cust_1472,1472,1472
SARA LUXEMBURG,YUKON,YUKON,SMALL BUSINESS,Cust_1473,1473,1473
ADAM HART,YUKON,YUKON,CORPORATE,Cust_1474,1474,1474
BOBBY ELIAS,YUKON,YUKON,SMALL BUSINESS,Cust_1475,1475,1475
ROLAND FJELD,YUKON,YUKON,CORPORATE,Cust_1476,1476,1476
BILL SHONELY,YUKON,YUKON,SMALL BUSINESS,Cust_1477,1477,1477
DENNY ORDWAY,YUKON,YUKON,SMALL BUSINESS,Cust_1478,1478,1478
BILL TYLER,YUKON,YUKON,CONSUMER,Cust_1479,1479,1479
ALAN SCHOENBERGER,YUKON,YUKON,CORPORATE,Cust_1480,1480,1480
CHARLES CRESTANI,YUKON,YUKON,CONSUMER,Cust_1481,1481,1481
CHRISTY BRITTAIN,YUKON,YUKON,CONSUMER,Cust_1482,1482,1482
BRADLEY DRUCKER,YUKON,YUKON,SMALL BUSINESS,Cust_1483,1483,1483
BRYAN SPRUELL,YUKON,YUKON,HOME OFFICE,Cust_1484,1484,1484
TOM PRESCOTT,YUKON,YUKON,SMALL BUSINESS,Cust_1485,1485,1485
ERIC BARRETO,YUKON,YUKON,SMALL BUSINESS,Cust_1486,1486,1486
KARL BROWN,YUKON,YUKON,CORPORATE,Cust_1487,1487,1487
THOMAS THORNTON,YUKON,YUKON,CONSUMER,Cust_1488,1488,1488
ANTHONY GARVERICK,YUKON,YUKON,SMALL BUSINESS,Cust_1489,1489,1489
TAMARA WILLINGHAM,YUKON,YUKON,CORPORATE,Cust_1490,1490,1490
DAN CAMPBELL,YUKON,YUKON,SMALL BUSINESS,Cust_1491,1491,1491
THEA HENDRICKS,YUKON,YUKON,HOME OFFICE,Cust_1492,1492,1492
GIULIETTA DORTCH,YUKON,YUKON,CORPORATE,Cust_1493,1493,1493
MARK HABERLIN,YUKON,YUKON,SMALL BUSINESS,Cust_1494,1494,1494
EVAN HENRY,YUKON,YUKON,CORPORATE,Cust_1495,1495,1495
GRANT THORNTON,YUKON,YUKON,CORPORATE,Cust_1496,1496,1496
GIULIETTA DORTCH,YUKON,YUKON,SMALL BUSINESS,Cust_1497,1497,1497
ELLIS BALLARD,YUKON,YUKON,CORPORATE,Cust_1498,1498,1498
ERIC MURDOCK,YUKON,YUKON,HOME OFFICE,Cust_1499,1499,1499
JILL FJELD,YUKON,YUKON,HOME OFFICE,Cust_1500,1500,1500
ANNE MCFARLAND,YUKON,YUKON,CONSUMER,Cust_1501,1501,1501
